house_id,date,month,price,bedrooms,bathrooms,sqft_living,view,yr_built,zipcode,house_age,gender 
7853321260,20140908T000000,9,492000,4,2.5,2550,0,2007,98065,7,Female
4219610320,20150119T000000,1,552500,4,2.5,3260,0,2008,98059,7,Male
2902200016,20141112T000000,11,653500,2,2.5,1680,0,2014,98102,0,Male
7518507055,20150402T000000,4,855000,4,3.25,2630,0,2006,98117,9,Female
7502700060,20141119T000000,11,333000,3,1.5,1260,0,1999,98006,15,Female
3448740160,20140611T000000,6,415000,4,2.5,2550,0,2009,98059,5,Male
179001455,20141107T000000,11,445000,4,3.25,3450,0,2008,98178,6,Male
8669160270,20140710T000000,7,273500,3,2.5,1550,0,2009,98002,5,Male
4215270070,20140606T000000,6,969990,4,2.5,4150,0,2014,98075,0,Male
170000060,20141008T000000,10,1.20E+06,5,3.5,3900,0,2014,98107,0,Male
7410200431,20140806T000000,8,430000,3,3.25,1550,0,2006,98115,8,Male
6600060140,20150323T000000,3,392000,4,2.5,2130,0,2014,98146,1,Male
2324059314,20140702T000000,7,795000,4,2.5,2890,0,2005,98006,9,Female
9376301111,20140630T000000,6,457000,3,2.5,1220,0,2008,98117,6,Female
8956200560,20150320T000000,3,453000,4,2.5,2502,0,2013,98001,2,Male
6749700002,20140509T000000,5,376000,3,2,1340,0,2008,98103,6,Female
1438000390,20140804T000000,8,469995,4,2.5,2350,0,2014,98059,0,Male
8682301600,20150504T000000,5,540000,3,2.5,1810,0,2008,98053,7,Male
7853361370,20140502T000000,5,555000,4,2.5,3310,0,2012,98065,2,Male
3333001997,20140725T000000,7,445000,3,2,1620,0,2006,98118,8,Male
7899800857,20141215T000000,12,256950,2,2,1070,0,2008,98106,6,Male
7338220370,20141006T000000,10,297000,4,2.5,2230,0,2011,98002,3,Female
9406530160,20141017T000000,10,320000,4,2.5,1970,0,2005,98038,9,Female
7853280370,20141114T000000,11,805000,5,4.5,4600,0,2006,98065,8,Female
2937300520,20140801T000000,8,799990,4,2.75,3110,0,2014,98052,0,Female
2738640310,20150409T000000,4,680000,4,2.5,3490,0,2007,98072,8,Male
6056100312,20140624T000000,6,395000,3,2.5,1600,0,2007,98108,7,Female
2856100260,20141202T000000,12,732000,3,2.5,1960,0,2010,98117,4,Male
2724049222,20140802T000000,8,163800,2,2.5,1000,0,2004,98118,10,Female
2724049222,20141201T000000,12,220000,2,2.5,1000,0,2004,98118,10,Male
6149700197,20141106T000000,11,308625,2,2,1500,0,1999,98133,15,Female
3166900200,20150331T000000,3,375000,3,2.5,2424,0,2014,98042,1,Male
5137800030,20140701T000000,7,300000,4,2.5,2303,0,2006,98092,8,Female
3832080070,20140616T000000,6,284000,3,2.5,1880,0,2009,98042,5,Female
9828702336,20150220T000000,2,610000,2,2,1210,0,2014,98112,1,Female
7203180370,20150324T000000,3,955000,4,3.25,3720,0,2012,98053,3,Female
3901100030,20140627T000000,6,982000,4,2.75,3610,0,2014,98033,0,Female
3126049500,20140522T000000,5,359000,3,1.5,1360,0,2008,98103,6,Male
6666830390,20140718T000000,7,779380,5,2.5,2590,0,2014,98052,0,Male
1832100055,20140630T000000,6,1.51E+06,5,3.25,4390,0,2007,98040,7,Female
3629700030,20150223T000000,2,635000,3,3,2290,0,2014,98027,1,Male
3630200960,20140826T000000,8,1.06E+06,4,3.75,3880,0,2007,98029,7,Female
7625702431,20140716T000000,7,389500,3,2.5,1350,0,2006,98136,8,Female
2895800390,20140807T000000,8,359800,5,2.5,2170,0,2014,98106,0,Male
3753000030,20140527T000000,5,399950,3,3,1296,0,2009,98125,5,Male
1773100926,20140603T000000,6,320000,3,3.25,1530,0,2013,98106,1,Male
301400320,20140725T000000,7,255900,3,2.5,1489,0,2014,98002,0,Female
6600060160,20150209T000000,2,380000,4,2.5,2130,0,2014,98146,1,Female
1861100267,20140918T000000,9,580000,3,2.75,1430,0,2009,98119,5,Male
3438500036,20150429T000000,4,545000,5,3.75,2380,0,2008,98106,7,Male
3869900036,20140725T000000,7,451300,3,2.5,1420,0,2008,98136,6,Male
1042700270,20140616T000000,6,852880,4,3.25,3450,0,2014,98074,0,Male
6817750340,20140919T000000,9,305000,4,2.5,1914,0,2009,98055,5,Male
3448001412,20150430T000000,4,295000,2,1.5,988,0,2007,98125,8,Male
301400800,20141016T000000,10,261000,3,2.25,1584,0,2012,98002,2,Female
7852090570,20150317T000000,3,560000,4,2.5,2630,0,2001,98065,14,Female
7203180070,20140919T000000,9,795000,4,3.25,3520,0,2012,98053,2,Male
5416510200,20140929T000000,9,384950,4,2.5,2380,0,2006,98038,8,Male
1931300977,20140508T000000,5,500000,3,1.75,1410,0,2012,98103,2,Male
7853390260,20150205T000000,2,640000,4,3.5,3220,0,2013,98065,2,Male
9578500810,20141121T000000,11,418000,4,3.25,3266,0,2014,98023,0,Male
6844700575,20141010T000000,10,799000,3,2,2550,0,2007,98115,7,Male
3751601877,20150320T000000,3,552900,4,3.5,3828,0,2014,98001,1,Female
3869900136,20141219T000000,12,539950,3,2.25,1670,0,2014,98136,0,Male
8956200960,20150120T000000,1,524225,4,2.5,3056,0,2014,98001,1,Female
2883200083,20150202T000000,2,424950,2,1.5,1000,0,2005,98115,10,Male
2028700570,20141125T000000,11,560000,3,3.25,1530,0,2007,98117,7,Female
4188300030,20150429T000000,4,715000,5,3,3490,0,2009,98011,6,Female
7883603648,20140522T000000,5,300000,5,2.5,2760,0,2006,98108,8,Male
3630080030,20150224T000000,2,405000,3,2.5,1440,0,2005,98029,10,Female
173000036,20141007T000000,10,327000,3,3,1370,0,2009,98133,5,Female
2862500070,20141209T000000,12,859950,6,4,3180,0,2014,98074,0,Male
7017200055,20150113T000000,1,560000,4,3,2720,0,2008,98133,7,Male
3278611610,20140907T000000,9,379900,3,2.5,1800,0,2011,98126,3,Male
4305500030,20150501T000000,5,625000,3,2.5,3220,0,2008,98059,7,Male
255460240,20150423T000000,4,398096,3,2.5,2370,0,2014,98038,1,Male
1773100416,20141120T000000,11,315000,3,2.5,1410,0,2007,98106,7,Female
2937300560,20141212T000000,12,939000,4,3.5,3640,0,2014,98052,0,Male
9510860560,20140725T000000,7,674000,3,2.5,1920,0,2003,98052,11,Female
1085621740,20140814T000000,8,306000,4,2.5,2267,0,2014,98092,0,Male
4139300135,20140709T000000,7,2.32E+06,5,4.75,5780,0,2006,98040,8,Male
5100400241,20150202T000000,2,394950,2,1,1131,0,2011,98115,4,Male
2428100070,20140918T000000,9,914154,3,3.5,2940,0,2014,98075,0,Male
726059485,20141117T000000,11,496000,3,2.5,2180,0,2010,98011,4,Female
9834201370,20150417T000000,4,430100,3,2.25,1400,0,2009,98144,6,Female
8564860270,20140708T000000,7,449990,4,2.5,2680,0,2013,98045,1,Male
8564860270,20150330T000000,3,502000,4,2.5,2680,0,2013,98045,2,Female
3395071580,20150311T000000,3,310000,3,2.5,1300,0,2005,98118,10,Male
3682000060,20150323T000000,3,349950,4,3.5,2796,0,2013,98001,2,Male
1646500810,20140919T000000,9,625000,2,1.75,1460,0,2008,98103,6,Female
7768800160,20140827T000000,8,1.05E+06,4,3.5,4210,3,2014,98075,0,Male
3629980860,20140707T000000,7,680000,4,2.75,2330,0,2005,98029,9,Female
629890070,20140515T000000,5,828950,4,3.5,3930,1,2013,98027,1,Male
7299600140,20150403T000000,4,274950,3,2.5,1608,0,2014,98092,1,Female
1332700030,20150312T000000,3,293000,2,2.25,1610,0,1979,98056,36,Male
3630220140,20140613T000000,6,795000,4,3.5,3200,0,2007,98029,7,Male
301400240,20140922T000000,9,282900,4,2.5,1710,0,2014,98002,0,Male
1233100710,20150416T000000,4,909950,5,3.75,3050,0,2014,98033,1,Female
293070270,20141104T000000,11,922755,4,3.5,3560,0,2014,98074,0,Male
3304030140,20150416T000000,4,424000,4,2.5,2650,0,2006,98001,9,Female
5095401070,20150423T000000,4,630000,3,2.5,3490,0,2009,98059,6,Male
6358900070,20141222T000000,12,810000,4,3.25,4140,0,2007,98011,7,Female
8141310030,20140730T000000,7,256703,3,2,1670,0,2014,98022,0,Female
7203140270,20140515T000000,5,386380,3,2.5,1720,0,2010,98053,4,Male
8682320320,20140916T000000,9,485000,2,2,1510,0,2010,98053,4,Female
9542840340,20150211T000000,2,275000,3,2.25,1450,0,2010,98038,5,Male
3943600140,20150302T000000,3,370000,4,2.5,1812,0,2011,98055,4,Female
2902200240,20140610T000000,6,499950,2,2.25,1060,0,2005,98102,9,Female
3274800505,20150424T000000,4,502000,3,2.5,1600,0,2009,98144,6,Male
8080400136,20140620T000000,6,654000,3,3.25,1530,0,2005,98122,9,Male
6371000079,20140714T000000,7,575000,4,2.25,2070,0,2013,98116,1,Male
5379801920,20150415T000000,4,500000,4,2.5,3630,0,2008,98188,7,Male
8562770320,20150114T000000,1,554000,3,2.5,2140,0,2005,98027,10,Male
3449000200,20150508T000000,5,360000,4,1.75,2010,0,1960,98059,55,Female
255470030,20150429T000000,4,619990,4,2.75,2630,0,2015,98028,0,Female
629650030,20150312T000000,3,317500,4,2.5,2233,0,2012,98001,3,Male
3574770030,20140828T000000,8,564950,4,2.75,2990,0,2014,98028,0,Male
7589700055,20140611T000000,6,545000,2,1.25,1240,0,2014,98117,0,Female
3832050570,20150501T000000,5,333700,3,2.5,2230,0,2006,98042,9,Male
5167000140,20140711T000000,7,1.48E+06,3,3.25,3700,0,1998,98033,16,Male
9578060370,20150408T000000,4,530000,4,3,2290,0,2012,98028,3,Female
2767604253,20150413T000000,4,396000,2,1.5,950,0,2006,98107,9,Male
8562780800,20141016T000000,10,305000,2,1.75,1120,0,2012,98027,2,Female
603000926,20140522T000000,5,380000,5,3.5,2420,0,2013,98118,1,Male
6817750510,20150303T000000,3,305000,4,2.5,1714,0,2010,98055,5,Female
423059409,20140928T000000,9,440000,4,2.5,2230,0,2011,98056,3,Male
522049074,20140627T000000,6,459000,4,3,2530,0,2013,98148,1,Male
1934800193,20150306T000000,3,530000,3,3.5,1550,0,2005,98122,10,Male
847100046,20150416T000000,4,600000,4,2.75,3110,0,2012,98059,3,Female
1250200693,20140718T000000,7,515000,3,3,2100,0,2008,98144,6,Female
7338220200,20150408T000000,4,275000,4,2.5,2150,0,2007,98002,8,Male
1982201596,20150112T000000,1,540000,3,1.75,1630,0,2014,98107,1,Male
7853270830,20140805T000000,8,445000,3,2.5,2230,0,2005,98065,9,Female
9352900200,20150407T000000,4,285000,3,2.5,1320,0,2009,98106,6,Female
8850000517,20140731T000000,7,480000,3,2.5,1590,0,2010,98144,4,Female
3395070560,20150120T000000,1,440000,5,3.25,2610,0,2005,98118,10,Male
7211400576,20150211T000000,2,287450,3,2.5,1440,0,2008,98146,7,Male
5169700132,20150401T000000,4,507950,4,2.5,2630,0,2006,98059,9,Male
3204960200,20140619T000000,6,750000,3,3.5,3390,0,2012,98056,2,Male
8024200681,20140703T000000,7,425000,3,1.5,1400,0,2007,98115,7,Male
9358000550,20141202T000000,12,420000,3,3.5,1900,0,2009,98126,5,Female
7625702444,20140510T000000,5,394950,3,2.5,1350,0,2006,98136,8,Male
7853370260,20140711T000000,7,635000,4,3.25,3420,2,2012,98065,2,Female
522079068,20150506T000000,5,513000,3,2.5,2150,0,1995,98038,20,Female
3023000200,20150505T000000,5,380000,4,2.5,2110,0,2012,98038,3,Male
3758900023,20140521T000000,5,1.13E+06,4,3.25,3810,1,2007,98033,7,Female
6204050160,20140608T000000,6,540000,5,3,2870,0,2007,98011,7,Female
8562780200,20150427T000000,4,352499,2,2.25,1240,0,2009,98027,6,Male
7702600949,20150505T000000,5,603000,4,3.5,3610,0,2008,98058,7,Male
3442000127,20140530T000000,5,685000,4,2.5,2310,0,2013,98177,1,Female
255550070,20140626T000000,6,330675,4,3,1930,0,2006,98019,8,Male
7165700200,20140605T000000,6,275000,3,3,1390,0,2006,98118,8,Female
8096800270,20140716T000000,7,259950,3,2.5,1578,0,2010,98030,4,Female
4046500160,20140729T000000,7,441000,3,2,1720,0,2011,98014,3,Male
7882600326,20141203T000000,12,1.14E+06,5,3.75,4700,0,2006,98033,8,Male
9122001230,20141205T000000,12,590000,3,3.5,1970,0,2007,98144,7,Female
6373000187,20140918T000000,9,497000,3,2.25,1460,0,2012,98116,2,Male
7967000200,20141121T000000,11,345500,3,2.5,1930,0,2014,98001,0,Female
2902200241,20140623T000000,6,562500,3,2.25,1300,0,2006,98102,8,Female
291310390,20140904T000000,9,355000,3,2.25,1445,0,2005,98027,9,Female
1604601572,20140905T000000,9,345000,2,2.25,860,0,2009,98118,5,Female
259500270,20140505T000000,5,478000,3,2.5,3040,0,2007,98056,7,Female
3166900270,20150402T000000,4,391500,3,2.5,2424,0,2014,98030,1,Female
2926049582,20150412T000000,4,265000,2,1.5,1084,0,1976,98125,39,Male
3438503230,20141030T000000,10,395000,3,2.5,2510,0,2005,98106,9,Male
2827100075,20140727T000000,7,286308,2,1.5,1220,0,2006,98133,8,Female
1702900624,20140527T000000,5,370000,2,2.25,1280,0,2009,98118,5,Female
2856100935,20140923T000000,9,1.08E+06,5,3.5,3740,0,2014,98117,0,Male
301401620,20141015T000000,10,298900,3,2.5,1852,0,2014,98002,0,Male
3630200520,20150421T000000,4,775000,4,2.5,2580,0,2007,98029,8,Female
323079065,20140624T000000,6,790000,4,3.5,3190,0,2010,98027,4,Female
7172200125,20140827T000000,8,1.05E+06,3,2.5,3400,0,2014,98115,0,Female
3057000400,20140708T000000,7,249000,2,1.5,1090,0,1982,98034,32,Male
3022900070,20140929T000000,9,348000,3,2,2360,0,2011,98030,3,Male
9406710060,20141114T000000,11,358000,5,2.5,2460,0,2011,98038,3,Male
3353401070,20140625T000000,6,260000,5,2.5,2025,0,2007,98001,7,Female
7853280570,20140604T000000,6,765000,4,3,4410,0,2006,98065,8,Male
6192410550,20140528T000000,5,739000,3,2.5,2810,0,2005,98052,9,Female
8562710520,20140505T000000,5,890000,5,3.5,4490,0,2006,98027,8,Male
1543000060,20140607T000000,6,462000,4,2.5,3070,0,2006,98055,8,Female
9536600810,20140708T000000,7,380000,4,2.5,1984,0,1962,98198,52,Female
5428000070,20150511T000000,5,770000,5,3.5,4750,2,2013,98198,2,Female
2309000060,20140818T000000,8,641000,4,3.25,2760,0,2014,98056,0,Male
8043700105,20150417T000000,4,2.30E+06,4,4,4360,4,2007,98008,8,Female
7792000140,20150504T000000,5,369000,4,2.5,3060,0,2008,98022,7,Female
5244801550,20140916T000000,9,1.11E+06,4,3,2770,0,2014,98109,0,Male
9310300160,20140828T000000,8,357000,5,2.5,2990,0,2015,98133,-1,Female
6762700376,20141126T000000,11,650000,3,2.75,1540,0,2002,98102,12,Male
1972200428,20140625T000000,6,563500,3,2.5,1400,0,2007,98103,7,Female
7304301231,20140617T000000,6,345000,3,2.5,1680,0,2007,98155,7,Female
9512200140,20140725T000000,7,479950,3,2,2260,0,2012,98058,2,Female
7853400260,20140513T000000,5,660000,4,3.5,3400,0,2012,98065,2,Female
97600140,20140729T000000,7,800000,4,2.5,2930,0,2007,98006,7,Female
2822059360,20140724T000000,7,253101,3,2,1239,0,2009,98030,5,Male
6056110200,20140929T000000,9,555000,3,3.5,2100,0,2011,98118,3,Male
6300000226,20140626T000000,6,240000,4,1,1200,0,1933,98133,81,Female
6300000226,20150504T000000,5,380000,4,1,1200,0,1933,98133,82,Male
9524100196,20141117T000000,11,239000,2,1.5,680,0,2005,98103,9,Female
3013300685,20150318T000000,3,760000,4,3.25,2690,0,2014,98136,1,Male
2619950070,20140826T000000,8,430000,4,2.5,2750,0,2011,98019,3,Female
7203110240,20140522T000000,5,660000,3,2.5,2450,0,2010,98053,4,Male
7694200350,20140820T000000,8,399963,4,2.5,2620,0,2014,98146,0,Male
7600136,20140718T000000,7,411000,2,2,1130,0,2007,98122,7,Female
1442880160,20140627T000000,6,483453,4,2.75,2790,0,2014,98045,0,Female
3277801580,20141110T000000,11,469950,3,2,1820,0,2014,98126,0,Male
1442880640,20140715T000000,7,504058,4,2.75,2910,0,2013,98045,1,Female
3845101070,20150428T000000,4,425996,4,2.5,2568,0,2014,98092,1,Male
6791900260,20140708T000000,7,760005,4,2.75,3090,0,2010,98074,4,Female
9828702339,20150420T000000,4,699999,2,2,1460,0,2014,98112,1,Female
2255500125,20140716T000000,7,749950,3,2.5,2010,0,2014,98122,0,Female
5541300135,20140708T000000,7,674600,4,2.5,2610,0,2006,98103,8,Male
4083306616,20150224T000000,2,450000,2,1.5,960,0,2008,98103,7,Male
8096800260,20150407T000000,4,272000,3,2.5,1528,0,2011,98030,4,Female
2997800024,20140714T000000,7,450000,2,1.5,1310,0,2006,98106,8,Male
952005863,20150505T000000,5,643950,3,2.25,1760,0,2015,98116,0,Female
7772850060,20141110T000000,11,290000,3,2.5,1420,0,2007,98133,7,Female
6130500070,20141008T000000,10,378000,3,2.5,1650,0,2007,98133,7,Female
8682300400,20140619T000000,6,728050,3,2.5,2320,0,2008,98053,6,Male
8956200990,20150426T000000,4,499160,4,2.5,2628,0,2014,98001,1,Female
9532000070,20141201T000000,12,536000,4,2.5,2520,0,2009,98072,5,Female
7570050070,20150205T000000,2,419900,5,3.5,2880,0,2012,98038,3,Female
946000295,20141210T000000,12,469000,3,2.25,1440,0,2014,98117,0,Male
3831250350,20150408T000000,4,374000,3,2.5,2185,0,2009,98030,6,Male
6056100160,20140728T000000,7,182568,4,1.5,1500,0,2014,98108,0,Male
1402970070,20140626T000000,6,334888,3,2.5,1769,0,2012,98092,2,Female
2524059267,20140917T000000,9,799900,4,4,3650,3,2013,98006,1,Female
8091670030,20140512T000000,5,383000,4,2.5,2160,0,2010,98038,4,Female
1825079046,20141218T000000,12,580000,3,2.5,1820,0,1999,98014,15,Male
255450390,20140707T000000,7,351999,3,2.5,2370,0,2014,98038,0,Male
9301300270,20150223T000000,2,1.33E+06,3,3,3180,2,2008,98109,7,Male
9347300160,20150125T000000,1,312000,3,2.5,1780,0,2011,98038,4,Male
710600070,20140912T000000,9,674950,4,3.5,2650,0,2011,98027,3,Female
5556300116,20141229T000000,12,1.11E+06,5,2.75,3300,0,2007,98052,7,Female
1324300126,20150313T000000,3,415000,2,2.5,1160,0,2007,98107,8,Female
9279700013,20140710T000000,7,1.25E+06,3,3,3460,0,2007,98116,7,Male
3336500140,20140919T000000,9,208800,3,2.5,1390,0,2009,98118,5,Male
2767604212,20141029T000000,10,452000,2,2.5,1260,0,2006,98107,8,Female
6719600030,20150422T000000,4,837000,5,2.75,2940,0,2010,98052,5,Female
3204930510,20150224T000000,2,780000,5,3.5,3190,0,2013,98052,2,Male
7582700075,20141002T000000,10,1.49E+06,4,3.5,3930,0,2007,98105,7,Female
191100435,20140926T000000,9,1.60E+06,5,3.75,3570,0,2014,98040,0,Male
255450030,20140918T000000,9,369946,3,2.5,2420,0,2014,98038,0,Male
9476200710,20140608T000000,6,530000,3,2.75,3400,2,2009,98056,5,Female
1329300070,20150320T000000,3,386000,4,2.5,2478,0,2012,98030,3,Male
357000135,20150218T000000,2,1.90E+06,4,2.5,3070,2,2009,98144,6,Female
7203600560,20140911T000000,9,735000,4,3.5,3200,2,2013,98198,1,Female
715010140,20141002T000000,10,1.75E+06,5,3.25,5790,3,2014,98006,0,Female
3869900138,20150223T000000,2,489950,3,2.25,1590,0,2014,98136,1,Female
2114700374,20150413T000000,4,357500,3,3,1730,0,2008,98106,7,Female
9264450550,20140520T000000,5,329995,4,2.5,2303,0,2013,98001,1,Male
3862710200,20140925T000000,9,414000,3,2.5,1790,0,2013,98065,1,Female
291310310,20141210T000000,12,533500,3,3.5,2490,0,2005,98027,9,Female
3814900260,20150305T000000,3,402395,4,2.5,2669,0,2014,98092,1,Female
8562790710,20150410T000000,4,725000,4,3.25,2610,0,2008,98027,7,Male
3425069117,20140828T000000,8,1.28E+06,6,5.25,6160,0,2007,98074,7,Female
2895800640,20140917T000000,9,239800,2,1.75,1290,0,2014,98106,0,Female
3438500253,20140904T000000,9,616950,5,3.5,3560,0,2013,98106,1,Male
3630200340,20141001T000000,10,1.26E+06,4,3.25,4360,3,2007,98027,7,Female
2770601769,20140617T000000,6,435000,3,2.25,1230,0,2009,98199,5,Male
2225069036,20140815T000000,8,925000,4,3.25,3640,0,2005,98074,9,Male
9525600030,20150428T000000,4,631500,2,2.5,1780,0,1981,98107,34,Female
993002108,20150330T000000,3,399995,3,1.5,1140,0,2005,98103,10,Male
993000327,20140506T000000,5,369950,3,2,1270,0,2006,98103,8,Female
1523059239,20150423T000000,4,475000,5,3.5,2780,0,2005,98059,10,Female
7967000270,20141125T000000,11,353000,4,2.5,1912,0,2012,98001,2,Male
7137800310,20150225T000000,2,329950,4,2.5,2300,0,2006,98023,9,Female
2211300260,20150313T000000,3,367000,3,2.5,2828,0,2013,98030,2,Female
8956200070,20140905T000000,9,447500,4,2.5,2425,0,2013,98001,1,Female
1257201420,20140709T000000,7,595000,4,3.25,3730,0,2015,98103,-1,Male
1523300140,20140904T000000,9,325000,1,1,730,0,2009,98144,5,Female
9831200186,20150203T000000,2,690000,2,2.5,1990,0,2005,98102,10,Male
7660100238,20141111T000000,11,329950,3,2.5,1300,0,2008,98144,6,Male
5381000477,20150128T000000,1,399500,4,2.5,2560,0,2014,98188,1,Male
207700180,20150121T000000,1,555000,5,2.5,2450,0,2007,98011,8,Male
5288200072,20141001T000000,10,427000,2,1.5,1440,0,2011,98126,3,Male
9524100322,20141020T000000,10,375000,3,2.25,1140,0,2007,98103,7,Female
1732800184,20140508T000000,5,499000,2,1.5,1110,0,2005,98119,9,Female
1425069103,20140718T000000,7,750000,3,2.5,2620,0,2013,98053,1,Male
8165500790,20141229T000000,12,336900,3,2.5,1690,0,2014,98106,0,Male
7658600081,20140919T000000,9,555000,2,2.75,1950,0,2009,98144,5,Male
1245003268,20141106T000000,11,1.28E+06,4,3.5,3530,0,2007,98033,7,Male
8010100220,20141014T000000,10,999950,4,3.5,3310,0,2014,98116,0,Female
7974200452,20140625T000000,6,975000,5,3,2620,0,2009,98115,5,Female
8943600360,20150219T000000,2,299000,3,2.25,1350,0,2010,98031,5,Female
3026059361,20150417T000000,4,479000,2,2.5,1741,0,2007,98034,8,Female
6130500120,20150417T000000,4,428000,3,2.5,1650,0,2007,98133,8,Female
3575305485,20140829T000000,8,409000,3,2.5,1890,0,2012,98074,2,Male
666000142,20150326T000000,3,798500,3,3,1950,0,2009,98004,6,Male
7853280620,20141212T000000,12,689000,4,3.5,4490,0,2006,98065,8,Male
8946390040,20140508T000000,5,375000,6,2.25,3206,0,2012,98032,2,Female
5416300230,20140717T000000,7,775000,4,3.5,4130,2,2011,98042,3,Male
1604730150,20141014T000000,10,639983,5,3,2800,0,2014,98059,0,Female
8669180150,20150326T000000,3,300000,4,3,1984,0,2010,98002,5,Male
1081330180,20141222T000000,12,627000,4,2.5,2750,0,2014,98059,0,Male
2309710230,20150415T000000,4,275000,3,2.75,1740,0,2010,98022,5,Male
2895800610,20140926T000000,9,352800,4,2.25,1800,0,2014,98106,0,Male
3362400092,20150312T000000,3,565000,3,2.25,1540,0,2008,98103,7,Female
3052700385,20150414T000000,4,765000,4,2.25,2030,0,2015,98117,0,Female
2738640040,20150409T000000,4,644000,4,2.5,3310,0,2007,98072,8,Male
8024200674,20150223T000000,2,461000,3,1.5,1270,0,2007,98115,8,Female
3353400092,20141223T000000,12,270500,5,2.5,2406,0,2006,98001,8,Female
6003500749,20140701T000000,7,640000,2,2.25,1540,0,2007,98122,7,Female
8956200530,20140805T000000,8,457000,4,2.5,2820,0,2013,98001,1,Male
133000271,20141201T000000,12,355000,5,2.5,2540,0,2014,98168,0,Male
6749700063,20141215T000000,12,356000,2,2.25,1230,0,2007,98103,7,Female
3278613060,20140805T000000,8,425000,4,2.5,1900,0,2014,98106,0,Male
7708200880,20140923T000000,9,562500,5,2.75,2920,0,2007,98059,7,Female
2767600673,20140701T000000,7,460000,3,2.5,1450,0,2008,98107,6,Male
7299810040,20150406T000000,4,790000,4,3,5370,0,2005,98042,10,Male
993000308,20150318T000000,3,401000,3,2,1270,0,2006,98103,9,Male
3364900040,20140828T000000,8,1.10E+06,3,2.5,2550,0,2014,98115,0,Male
9578090180,20150403T000000,4,850000,4,3,3070,0,2007,98052,8,Male
9542840120,20140702T000000,7,274500,3,2.25,1450,0,2010,98038,4,Female
3860900035,20150415T000000,4,1.94E+06,5,3.5,4230,0,2008,98004,7,Female
7202300040,20140804T000000,8,808000,4,2.5,3480,0,2003,98053,11,Male
1773100972,20140515T000000,5,312000,3,2.25,1490,0,2009,98106,5,Female
3626039424,20140616T000000,6,320000,3,2.25,1200,0,2005,98133,9,Male
3175200220,20150113T000000,1,410000,3,2.5,2150,0,2013,98019,2,Male
7852120120,20140620T000000,6,725000,3,3.5,3690,0,2001,98065,13,Female
7813500040,20141015T000000,10,335000,4,2.5,1900,0,2007,98178,7,Female
7242800040,20150120T000000,1,519990,4,3.25,1690,0,2014,98052,1,Female
1442880650,20140610T000000,6,533112,4,2.75,2790,0,2013,98045,1,Male
3355400242,20141028T000000,10,274900,3,2,1936,0,2014,98001,0,Male
8562780540,20141222T000000,12,325000,2,2.25,1150,0,2013,98027,1,Female
923049203,20140529T000000,5,350000,4,2.5,2040,0,2011,98168,3,Female
3578600141,20140923T000000,9,550000,4,2.5,2470,0,2006,98028,8,Male
53500450,20150309T000000,3,311850,4,2.5,1890,0,2014,98042,1,Female
1934800180,20150210T000000,2,526000,3,2.5,1626,0,2007,98122,8,Male
3023000210,20141001T000000,10,375000,4,2.5,2250,0,2012,98038,2,Female
1773100967,20150223T000000,2,299999,3,2.25,1350,0,2007,98106,8,Male
2767704777,20140919T000000,9,436000,3,2.5,1460,0,2008,98107,6,Male
1085621960,20141212T000000,12,303000,3,2.5,2056,0,2014,98092,0,Male
2771602174,20140701T000000,7,525000,2,2.5,1160,0,2012,98119,2,Male
6762700452,20140613T000000,6,575000,3,3,1384,0,2006,98102,8,Female
5695000142,20141024T000000,10,420000,2,1.5,1100,0,2008,98103,6,Female
9578140180,20140611T000000,6,329950,3,2.5,2456,0,2012,98023,2,Female
2124069115,20141021T000000,10,1.83E+06,4,4.25,4500,3,2009,98029,5,Female
3864000120,20150408T000000,4,1.18E+06,4,3.25,3780,1,2006,98006,9,Male
2768200212,20140911T000000,9,499950,2,2.5,1320,0,2014,98107,0,Female
7852070210,20140527T000000,5,1.15E+06,4,3,5940,4,2004,98065,10,Female
7853361210,20150218T000000,2,400000,3,2,1650,0,2009,98065,6,Male
8141310040,20140627T000000,6,246950,3,3,1670,0,2014,98022,0,Female
6852700097,20140806T000000,8,630000,3,3.25,1610,0,2005,98102,9,Male
7708210040,20140912T000000,9,561000,5,2.75,3370,0,2006,98059,8,Female
53500760,20141208T000000,12,287000,4,2.5,2660,0,2010,98042,4,Male
3528900771,20150331T000000,3,600000,3,3.25,1690,0,2008,98109,7,Female
9126100813,20140828T000000,8,490000,3,2.25,1620,0,2014,98122,0,Female
3679400503,20150330T000000,3,330000,3,1.75,1300,0,2011,98108,4,Female
1760650210,20141201T000000,12,286950,4,2.5,1610,0,2013,98042,1,Male
2652501565,20150423T000000,4,1.55E+06,3,3.25,3530,0,2015,98109,0,Female
1237500577,20150212T000000,2,880000,4,2.5,3550,0,2007,98052,8,Male
6382500084,20141013T000000,10,577450,3,3,1730,0,2014,98117,0,Male
3023000410,20150430T000000,4,405000,5,2.75,2400,0,2011,98038,4,Female
2767601752,20140707T000000,7,510000,3,2.5,1420,0,2014,98107,0,Female
2771604196,20140812T000000,8,465000,2,1.5,1220,0,2008,98199,6,Female
1778500620,20140707T000000,7,1.30E+06,4,2.25,2360,0,2013,98112,1,Male
1823059241,20150408T000000,4,609000,4,3.5,3990,3,2007,98055,8,Female
9267200062,20140911T000000,9,336000,3,2.5,1260,0,2004,98103,10,Female
